PP,WordCode,Word,Translation,Condition,PretrainingNumRep,MnemonicPP,PractCorrectRespB1,PractCorrectRespB2,PractCorrectRespB3,PracticeNumCorrResp,PractTrialB1,PractRespB1,PractFixOnsetB1,PractSentOnsB1,PractRespOnsB1,PractRespLastKeyB1,PractRespSubmB1,PractBackspaceB1,PractSentence,PractTrialB2,PractRespB2,PractFixOnsetB2,PractSentOnsB2,PractRespOnsB2,PractRespLastKeyB2,PractRespSubmB2,PractBackspaceB2,PractTrialB3,PractRespB3,PractFixOnsetB3,PractSentOnsB3,PractRespOnsB3,PractRespLastKeyB3,PractRespSubmB3,PractBackspaceB3,Test1TrialSwa2Nl,Test1RespSwa2Nl,Test1CorrectSwa2Nl,Test1LDSwa2Nl,Test1FixOnsetSwa2Nl,Test1WordOnsetSwa2Nl,Test1RespOnsetSwa2Nl,Test1LastKeySwa2Nl,Test1RespSubmSwa2Nl,Test1BackspaceSwa2Nl,Test1TrialNl2Swa,Test1RespNl2Swa,Test1CorrectNl2Swa,Test1LDNl2Swa,Test1FixOnsetNl2Swa,Test1WordOnsetNl2Swa,Test1RespOnsetNl2Swa,Test1LastKeyNl2Swa,Test1RespSubmNl2Swa,Test1BackspaceNl2Swa,Test2TrialSwa2Nl,Test2RespSwa2Nl,Test2CorrectSwa2Nl,Test2LDSwa2Nl,Test2FixOnsetSwa2Nl,Test2WordOnsetSwa2Nl,Test2RespOnsetSwa2Nl,Test2LastKeySwa2Nl,Test2RespSubmSwa2Nl,Test2BackspaceSwa2Nl,Test2TrialNl2Swa,Test2RespNl2Swa,Test2CorrectNl2Swa,Test2LDNl2Swa,Test2FixOnsetNl2Swa,Test2WordOnsetNl2Swa,Test2RespOnsetNl2Swa,Test2LastKeyNl2Swa,Test2RespSubmNl2Swa,Test2BackspaceNl2Swa,PractLDRespB1,PractLDRespB2,PractLDRespB3,Test1Swa2NlLenient,Test2Swa2NlLenient,Test1Nl2SwaLenient,Test2Nl2SwaLenient,RepeatedTest,FirstTestSession
1,S101,harufu,geur,context,4,harufu harufu harufu harufu harufu,TRUE,TRUE,TRUE,3,15,geur,0.016201086105,0.0328754349584,4.31484244444,4.66470671765,4.96943503272,0,Het ruikt lekker. Waar komt de harufu vandaan?,51,geur,0.0162978364569,0.0329750625888,2.08234100596,2.40319017638,2.54884475833,0,49,geur,0.0163301825842,0.0330056025414,2.04904797264,2.34893455467,2.54887716746,0,39,...,FALSE,4,0.0161483590082,1.53233336756,3.74831682329,4.10219638165,4.9645747939,0,31,...,FALSE,6,0.016242364095,1.54907712512,4.04830006867,4.29819460014,4.53145908504,0,26,,FALSE,4,0.0055113149856,1.53114180713,2.77984855617,,2.77984855617,0,20,flava,FALSE,6,0.00554511816426,1.5315616929,23.5259428223,24.899255911,25.4839279853,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
1,S57,hasira,woede,retrieval,3,hasira doet me denken aan haat en woede vanwege het stukje has,TRUE,TRUE,TRUE,3,16,woede,0.0163529907895,0.0330313780332,1.69919240627,2.29897712746,2.54890986162,0,Ze stampt met haar voet en gilt boos. Haar hasira is groot. ,53,woede,0.0162478576258,0.0329254557937,1.64910584657,2.23222734098,3.18688459051,0,27,woede,0.0162632941192,0.0329404812464,1.11595349851,1.71574572042,1.83237948102,0,,,,,,,,,,,,,,,,,,,,,50,woede,TRUE,0,0.00532190543754,1.53130523572,3.26563348135,3.87892483542,3.98726374441,0,31,hasire,FALSE,1,0.00540124513054,1.53125718492,9.68966586535,10.7053189721,11.2135810557,0,0,0,0,,TRUE,,TRUE,FALSE,2
1,S75,hewa,lucht,retrieval,4,hewa hewa hewa hewa hewa,TRUE,TRUE,TRUE,3,35,lucht,0.016273423098,0.0329508202458,1.66579627097,2.16560802511,2.437148245,0,Hij heeft een  astmaaanval. Hij krijgt geen hewa. ,56,lucht,0.0162410379671,0.0329191701867,1.26588034943,1.83235868601,2.187217194,0,68,lucht,0.0162603838371,0.0329367458853,2.06564214174,3.71952676025,3.99833654487,1,,,,,,,,,,,,,,,,,,,,,36,,FALSE,5,0.0114676585995,1.54786851402,2.9296829625,,2.9296829625,0,37,,FALSE,4,0.00534006417001,1.53650785225,2.96583644011,,2.96583644011,0,0,0,0,,FALSE,,FALSE,FALSE,2
1,S92,jibini,kaas,retrieval,3,jibini jibini jibini jibini jibini,TRUE,TRUE,TRUE,3,72,kaas,0.0161793820071,0.0328567251499,4.3814648356,4.84797685376,4.96910450577,0,Gouda vind ik het lekkerst. Ik hou van jibini. ,5,kaas,0.0162695077197,0.032947795954,1.99900853249,2.49882858843,2.63694701188,0,84,kaas,0.01624737158,0.0329231515716,1.43250163616,1.90328131486,2.01563410863,0,16,kaas,TRUE,0,0.0162073807132,1.5323927823,3.21520912255,3.65283732461,3.76501751769,0,38,jibini,TRUE,0,0.0163166932807,1.53249963763,5.58120848082,6.86411163279,7.44725739355,0,33,sieraden,FALSE,7,0.0134927763165,1.53131724842,5.71052661721,7.96733886569,8.37445038406,0,32,,FALSE,6,0.00538336576301,1.53086719122,3.69496514222,,3.69496514222,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
1,S20,jioni,avond,context,3,giorni is volgens mij ochtend in het italiaans. hier koppel ik jioni als avond aan ,TRUE,TRUE,TRUE,3,59,avond,0.0163774731564,0.0497213794006,2.89881817309,3.59857152892,3.82028125185,0,De namiddag is voorbij en de schemering valt. Het is jioni. ,21,avond,0.0162647042544,0.0496526757579,1.91569676702,2.61545050388,2.82047982338,0,37,avond,0.0162723549938,0.0496139840179,2.0489958936,2.64877766851,3.58182836841,0,8,avond,TRUE,0,0.0160409846285,1.53222269286,2.79850916755,3.41940650063,3.63156738051,0,36,jioni,TRUE,0,0.016274131166,1.53245967377,3.34856844395,4.23159530821,4.5481644689,0,35,avond,TRUE,0,0.00572977850561,1.54786851402,4.02866397824,4.88724572536,5.48820143342,0,41,fiongi,FALSE,2,0.0103230997238,1.53066884199,3.77835395281,7.69106995442,8.68316839151,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
1,S23,kamba,touw,context,3,kamba kamba kamba kamba kamba,TRUE,TRUE,TRUE,3,48,touw,0.0161691990224,0.0495054575276,3.08188370142,3.58170298029,4.36479246994,0,Ze bindt de houten blokken aan elkaar. Ze gebruikt een stevig kamba.,35,touw,0.0161609392244,0.0495471255554,4.38144978315,4.847948246,5.11453456401,0,72,touw,0.0162532431468,0.0495915448491,1.54913679189,2.04895684483,2.27044383824,0,,,,,,,,,,,,,,,,,,,,,5,,FALSE,4,0.00599321980872,1.53125467064,3.14633926938,,3.14633926938,0,38,,FALSE,5,0.00534565147245,1.53248667079,3.07996351492,,3.07996351492,0,0,0,0,,FALSE,,FALSE,FALSE,2
1,S24,kanisa,kerk,retrieval,3,kanisa begint met de zelfde klank als kerk,FALSE,FALSE,TRUE,1,66,,0.0163081154515,0.0496485623617,19.3933256671,,19.3933256671,0,Zondag ochtend ga ik naar de mis. De kanisa is niet ver van mijn huis.,66,,0.0162964053188,0.0496340649597,10.9294358451,,10.9294358451,0,10,kerk,0.0162377706511,0.0496229788878,2.84869927326,3.1819054742,4.24824015221,0,2,kerk,TRUE,0,0.0161989739008,1.53238337939,2.84865602408,3.28182812939,3.83166701348,0,33,kena,FALSE,3,0.0162708728503,1.5324558274,4.91471460008,5.30210163749,6.5352527891,0,43,kerk,TRUE,0,0.0134388588494,1.54807272991,4.06309237627,4.451618851,4.7017193526,0,18,kanisa,TRUE,0,0.00546633720205,1.53137842938,2.78014747684,3.57180647261,3.74585038043,0,4,4,0,TRUE,TRUE,FALSE,TRUE,TRUE,1
1,S25,kaputula,broek,context,4,kaputula kaputula kaputula kaputula kaputula,TRUE,TRUE,TRUE,3,88,broek,0.0162685776295,0.0496092705625,4.31491291525,5.18127773485,5.78109782046,0,Zijn sokken zijn te zien. De kaputula is te kort.,6,broek,0.0163608725516,0.0497443106169,2.54891851146,3.03660655263,3.28200182518,0,100,broek,0.0162116171223,0.0495985745283,2.0822544476,3.6650544456,3.98162936684,1,20,broek,TRUE,0,0.0162508849189,1.53243570745,3.01531931787,3.48181527848,3.69842321824,0,11,kaputula,TRUE,0,0.0161013354627,1.53228815019,3.84822976354,5.21443313887,5.38105184534,0,19,,FALSE,5,0.00519451494529,1.53135943255,12.8532207306,,12.8532207306,0,3,,FALSE,8,0.00914892814581,1.54807943468,3.14645492653,,3.14645492653,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
1,S27,keja,huis,context,4,keja keja keja keja keja,TRUE,TRUE,TRUE,3,43,huis,0.0162073177071,0.0495505368854,7.4151279537,7.95127288405,8.2635434152,0,Ze willen meer woonruimte en een eigen tuin. Ze kijken naar een nieuw keja.,26,huis,0.0162761323591,0.0496151571315,2.83207326508,3.3818771958,3.86506600805,0,61,huis,0.0162108970535,0.0495487337112,2.53210999263,3.03192391598,3.18639362905,0,9,huis,TRUE,0,0.0161977707849,1.53238064313,3.84950500682,4.36908562994,4.65254655117,0,30,kefa,FALSE,1,0.0162694777155,1.549117272,4.9480375733,5.41453059362,5.99768915362,0,15,,FALSE,4,0.00658435639161,1.53127059445,2.79669818371,,2.79669818371,0,17,,FALSE,4,0.00578285787697,1.53141809923,2.3970473901,,2.3970473901,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
1,S26,keza,werk,context,4,keza keza keza keza keza,TRUE,TRUE,TRUE,3,38,werk,0.0162205759889,0.0495585536601,2.99862785836,3.5151061906,3.74837507992,0,Mijn arbeidstaken zijn leuk en uitdagend. Ik heb leuk keza.,78,werk,0.0163652469737,0.049705432858,4.26503118835,4.76916090589,5.01477045914,0,50,werk,0.0162717489357,0.049666060052,3.53183963316,4.51483312787,4.91471248487,0,24,tafel,FALSE,5,0.0162504828795,1.53243662854,5.76441685896,6.28089403309,6.5690782449,0,27,...,FALSE,4,0.0156019581891,1.54845121062,4.26426731151,4.58080789143,4.78074612379,0,38,tafel,FALSE,5,0.00564596897129,1.54821576485,3.24633661541,4.34522963114,4.58566856961,0,37,,FALSE,4,0.00534146099562,1.53151252464,2.58048467054,,2.58048467054,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
1,S28,kichwa,hoofd,context,4,kichwa kichwa kichwa kichwa kichwa,TRUE,TRUE,TRUE,3,22,hoofd,0.0163274433198,0.0330022122143,2.38226865597,3.04870168183,3.18702170977,0,Ik draag een helm. Ik bescherm mijn kichwa.,23,hoofd,0.0162270356132,0.0329038717073,2.58210534952,3.18639370406,3.31519076344,0,74,hoofd,0.0163812475212,0.0330590467083,1.5992523854,2.26569271396,2.39897732814,0,,,,,,,,,,,,,,,,,,,,,39,,FALSE,5,0.0118534618223,1.54812720611,2.79681551706,,2.79681551706,0,47,,FALSE,6,0.00590661662318,1.54819900295,3.39622382174,,3.39622382174,0,0,0,0,,FALSE,,FALSE,FALSE,2
1,S39,kidonda,wond,retrieval,4,kidonda kindonda kidonda kidonda kindonda,TRUE,TRUE,TRUE,3,27,wond,0.0161515963218,0.0494851785679,3.18182598151,3.63166331479,3.96490323298,0,Het kind is gevallen en huilt omdat zijn knie pijn doet. Het kind heeft een kleine kidonda.,87,wond,0.0163769781075,0.0497134496327,1.69921314127,2.13238768881,2.28234165036,0,91,wond,0.016249303766,0.049593291018,1.51581143644,1.91998685173,2.09894411293,0,,,,,,,,,,,,,,,,,,,,,15,,FALSE,4,0.00569597532649,1.53136809287,4.2619997793,,4.2619997793,0,20,,FALSE,7,0.00597422298051,1.53137340081,2.97995052444,,2.97995052444,0,0,0,0,,FALSE,,FALSE,FALSE,2
1,S29,kijana,jongen,context,3,kijana kijana kijana kijana kijana,TRUE,TRUE,TRUE,3,68,jongen,0.0162938790745,0.0496892942983,3.2319631141,4.07007176027,4.38157977671,0,Hij speelt graag met auto's. Dat is typisch voor een kijana.,8,jongen,0.0162142903819,0.0495550793248,1.71571071904,2.53715648046,2.86533129403,0,33,jongen,0.016119940261,0.0495082687994,1.86556670311,2.74859616263,2.99852354428,0,,,,,,,,,,,,,,,,,,,,,35,jongen,TRUE,0,0.00524312447533,1.53126193413,4.29495704063,5.31964258027,7.17012525335,0,15,,FALSE,6,0.00525569590536,1.53123930555,9.78954001137,,9.78954001137,0,0,0,0,,TRUE,,FALSE,FALSE,2
1,S30,kioo,spiegel,context,4,kioo kioo kioo kioo kioo,TRUE,TRUE,TRUE,3,83,spiegel,0.016153123468,0.0494938014008,3.36511325528,4.13150877718,4.51473183208,0,Ik kan mijn hele outfit bekijken. Dit is een grote kioo.,84,spiegel,0.0162974224177,0.049683569745,2.29894168503,3.13197871294,3.5485262292,0,12,spiegel,0.0162709868628,0.049657794254,1.73243500172,3.24859750809,3.87080269159,0,26,spiegel,TRUE,0,0.0161742875143,1.53235577072,2.74866441923,5.45290630728,5.98093123469,1,42,jioo,FALSE,1,0.0162829400178,1.53246884565,3.71512394865,4.34823038294,4.66480639028,0,10,spiegel,TRUE,0,0.0121417666214,1.54816436167,5.42747863206,6.50136176525,6.86696186247,0,7,kioo,TRUE,0,0.00582085153292,1.53143262621,2.9965917456,6.30989441395,6.68278789623,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
1,S31,kitanda,bed,context,4,kitanda kitanda kitanda kitanda kitanda,TRUE,TRUE,TRUE,3,65,bed,0.0163722406496,0.0330529861221,2.69887975171,3.01542982455,3.13205858366,0,Ik ben erg moe. Ik ga naar kitanda. ,81,bed,0.0163060452514,0.03298530558,2.91541224918,3.16531579053,3.26528110684,0,38,bed,0.0162251994361,0.0329023985651,3.44978570028,3.76915177334,3.89832767334,0,10,bed,TRUE,0,0.0162881065171,1.53247274903,4.44940578523,4.73144411593,5.89774483033,0,45,kibitanu,FALSE,4,0.0162818209092,1.53246954772,4.48153622417,8.26361766337,9.1466751186,0,39,,FALSE,3,0.00654412781523,1.5480992696,3.14633675509,,3.14633675509,0,11,kiti,FALSE,4,0.00522356891724,1.53131277858,2.8133343763,4.02891289256,4.56817193247,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
1,S32,kiti,stoel,retrieval,4,kiti kiti kiti kititi kititi,FALSE,FALSE,FALSE,0,95,,0.0161115874535,0.032787463455,6.71397735981,,6.71397735981,0,Ik zou graag zitten. Mag ik een kiti? ,41,,0.0162772784697,0.0329528394414,2.99869159952,,2.99869159952,0,77,,0.0162810528345,0.0329584409819,5.99771213284,,5.99771213284,0,,,,,,,,,,,,,,,,,,,,,2,bed,FALSE,4,0.0105887759478,1.53100184521,5.24382791668,5.74357104045,6.59262587843,0,3,,FALSE,4,0.00533587369318,1.53098675949,3.73841898901,,3.73841898901,0,5,5,5,,FALSE,,FALSE,FALSE,2
1,S33,kofia,hoed,retrieval,3,kofia kofia kofia kofia kofia,TRUE,TRUE,TRUE,3,63,hoed,0.0162666574433,0.0329407362706,5.99768537025,6.64745518433,6.81861871214,0,De zon brandt op mijn hoofd. Ik heb een kofia nodig.,27,hoed,0.0162678215556,0.049653446833,1.66577805321,2.16995870067,2.28223192975,0,36,hoed,0.0161289261296,0.0494669278032,1.83225010851,2.63197590934,2.76527124655,0,,,,,,,,,,,,,,,,,,,,,26,,FALSE,4,0.00556662927829,1.53116499443,3.86218751266,,3.86218751266,0,48,,FALSE,5,0.00533391813769,1.5314231278,2.88003922286,,2.88003922286,0,0,0,0,,FALSE,,FALSE,FALSE,2
1,S91,koti,jas,context,2,coat is een het engels jas en lijkt op koti,TRUE,TRUE,TRUE,3,39,jas,0.0162712208848,0.0496590063713,3.29858107684,4.11496933337,4.26922868111,1,Voor een dag in de lente is het nogal koud buiten. Neem een koti mee! ,58,jas,0.016240830947,0.0495792916654,5.66444320184,5.96432532245,6.08527007677,0,69,jas,0.0161827393313,0.0495684876205,2.86530464545,3.18184936877,3.33614184871,0,35,knie,FALSE,4,0.0161585659944,1.53234441763,3.96491656327,4.61468813552,4.81462938317,0,16,koti,TRUE,0,0.0162759553423,1.53246332812,3.08199461915,3.61513358591,3.86505802728,0,27,,FALSE,3,0.0127030111371,1.54820151723,7.14240441173,,7.14240441173,0,46,,FALSE,4,0.00546270545556,1.5310099468,2.86304739848,,2.86304739848,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
1,S102,kujitia,sieraden,retrieval,4,kujitia kujitia kujitia kujitia kujitia kujitia,TRUE,TRUE,TRUE,3,26,sieraden,0.0162892736298,0.032963517473,3.23195296412,4.56483747362,5.18131255321,0,"Zo veel kettingen, oorbellen en ringen! Jij hebt veel kujitia.",11,sieraden,0.0162801197448,0.0329583959783,4.63148927363,5.77013547476,6.06994527938,0,9,sieraden,0.0161625293777,0.0328418467116,2.10015969844,3.2373237743,3.52070508882,0,,,,,,,,,,,,,,,,,,,,,17,,FALSE,8,0.00531883242138,1.53112448649,4.24508617715,,4.24508617715,0,45,,FALSE,7,0.00566217214737,1.54821883787,8.84070154168,,8.84070154168,0,0,0,0,,FALSE,,FALSE,FALSE,2
1,S18,kumbukumbu,geheugen,context,2,kumbukumbu is een heel lang woord en daarom moeilijk te onthouden. daarom associeer ik het met geheugen,TRUE,TRUE,TRUE,3,70,geheugen,0.016262907081,0.0496042600789,3.84839432645,6.53628845922,6.86406254205,0,Hij kan 100 spelkaarten en 50 namen onthouden. Hij heeft een uitstekend kumbukumbu!,75,geheugen,0.0162207020012,0.0496052981789,2.18223388928,4.99795221038,5.28727691644,1,46,geheugen,0.0163113017597,0.0496489764018,2.31561647493,3.33192566115,3.76513364392,0,22,geheugen,TRUE,0,0.0162008070774,1.53238519757,2.81533887442,5.28117544563,5.56998183358,1,50,...,FALSE,10,0.0161430214921,1.53232987822,3.54837874995,3.86892567415,4.11484106797,0,7,geheugen,TRUE,0,0.00534984194928,1.53144910876,3.94785063465,7.68499627746,8.07448320946,1,13,ungungungu,FALSE,7,0.00730539775304,1.53149967384,3.71254279524,9.4234390125,10.5223546568,1,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,1
1,S34,lango,deur,retrieval,3,lango lango lango lango lango,TRUE,FALSE,FALSE,1,79,deur,0.0161222744864,0.0327987685478,3.14977206797,3.54837123122,3.76943746995,0,Ik wil graag naar buiten. Waar is de lango?,30,,0.0162600658068,0.0329383750432,4.96469769178,,4.96469769178,0,92,,0.0162368195588,0.03291341563,4.46484050725,,4.46484050725,0,23,...,FALSE,4,0.0159853892546,1.532172375,3.54822326592,3.85240381204,4.88111468209,0,22,langu,FALSE,1,0.0159462084675,1.53213277417,7.46355136263,9.15108982935,9.91767853693,1,36,deur,TRUE,0,0.00529648321208,1.53130411826,7.29205248153,7.89784791084,8.15788738513,0,40,langa,FALSE,1,0.00556188007113,1.53125103889,5.16094252202,6.88509377588,7.44230146569,1,0,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,1
1,S35,likizo,vakantie,context,2,likizo lijkt op like in het engels en ik hou erg van vakantie,TRUE,TRUE,TRUE,3,54,vakantie,0.0161323554612,0.0495180947491,3.11516952505,4.02066995076,4.21480200386,0,De kinderen hebben twee weken vrij. Ze hebben likizo.,34,vakantie,0.0161927963036,0.049531917085,2.26551327562,3.15398410913,3.31515704018,0,62,vakantie,0.0163547249567,0.0496970170443,2.1323813822,3.03828642402,3.58190405373,0,50,vakantie,TRUE,0,0.0161688809912,1.53235568672,2.91526994843,3.74831579719,3.93159816849,0,49,likinu,FALSE,2,0.0162699457615,1.53245567138,2.91537295139,5.3528452067,6.93072388298,0,25,vakantie,TRUE,0,0.00524675622182,1.53141055637,3.46259035715,5.18808368103,5.58803060165,0,29,likinzi,FALSE,2,0.0052783244796,1.53118538809,3.21280134766,5.72692590818,6.47617085412,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
1,S36,lugha,taal,retrieval,2,lugha lijkt op language,TRUE,TRUE,TRUE,3,85,taal,0.0163034980051,0.0329807781418,1.93239611729,4.21497704378,4.53606264906,1,Het Italiaans heeft een mooie klank. Ik vind het een mooie lugha.,43,taal,0.0163977731181,0.0331202646257,1.64924814132,2.24903528374,2.50349858786,0,43,taal,0.0163549739809,0.0330302379234,1.76583757863,2.34896122725,2.96544661284,0,29,taal,TRUE,0,0.0160358211297,1.53222066166,3.01510317397,3.61488880125,3.86481604188,0,41,langu,FALSE,4,0.0163481423206,1.54919394441,3.1320475786,5.61454623647,7.0027293405,0,8,taal,TRUE,0,0.00556327689674,1.53078785153,3.31214805234,3.76889688494,4.14464100884,0,22,lunga,FALSE,2,0.00542471180006,1.53133205477,3.19598049473,4.86954682788,7.28654843004,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,1
1,S62,maji,water,retrieval,4,maji maji maji maji maji,TRUE,TRUE,TRUE,3,60,water,0.0163226068526,0.0330004870475,2.23231998093,2.91541008598,3.04870572622,0,We kunnen helaas niet douchen of afwassen op dit moment. Er is geen maji.,94,water,0.0162708338476,0.0329478439589,1.49916766354,2.2822396555,2.43219030473,0,39,water,0.0163018568464,0.0329809431587,1.79910657364,2.64881079471,2.79877265302,0,12,water,TRUE,0,0.0162425561139,1.5490893033,2.79871984192,3.39850299696,3.53674958979,0,23,,FALSE,4,0.0162201079438,1.5324072347,5.81437399815,,5.81437399815,0,3,water,TRUE,0,0.00555210229231,1.53107839125,3.56236812221,4.34510810732,4.44482832315,0,34,,FALSE,4,0.0113877601761,1.54785929497,7.20879217889,,7.20879217889,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,1
1,S38,maliki,koning,context,3,maliki maliki maliki maliki maliki,TRUE,TRUE,TRUE,3,73,koning,0.0163587573461,0.0496980161415,3.26534748226,4.13171240687,4.28691902117,0,Hij draagt een kroon en regeert het land vanuit zijn troon. Hij is de maliki. ,96,koning,0.0162489167287,0.0495860483179,3.63178412747,4.59811411636,5.103434469,0,5,koning,0.0163739268128,0.0497123755295,1.94912342726,2.88715830197,3.07053026193,0,,,,,,,,,,,,,,,,,,,,,11,koning,TRUE,0,0.00588119439726,1.53144882939,6.01008312509,7.0353030902,8.3183178309,0,4,,FALSE,6,0.00588929598598,1.54840154265,9.9896718717,,9.9896718717,0,0,0,0,,TRUE,,FALSE,FALSE,2
1,S40,maumiva,pijn,context,3,mauviva mauviva mauviva mauviva mauviva,TRUE,TRUE,TRUE,3,99,pijn,0.0162367625535,0.0496237409616,2.76539415643,3.34851896917,3.59844865504,0,Gelukkig kreeg ik een verdoving. Ik had geen maumiva.,54,pijn,0.016325133096,0.0497144397295,2.16567342543,3.26962328858,3.51976558101,0,42,pijn,0.0163652979791,0.0497049738142,2.9487962093,3.58623657754,3.85303043461,0,,,,,,,,,,,,,,,,,,,,,44,,FALSE,4,0.0120252713682,1.54809424103,3.29629715509,,3.29629715509,0,49,,FALSE,7,0.0054853340298,1.53151336273,3.96231196982,,3.96231196982,0,0,0,0,,FALSE,,FALSE,FALSE,2
1,S41,maziwa,melk,context,3,maziwa maziwa maziwa maziwa maziwa,TRUE,TRUE,TRUE,3,56,melk,0.0162361684961,0.0496224298349,2.59877698911,3.00301178314,3.56963580179,0,Ik drink mijn koffie nooit zwart. Ik neem liever wat maziwa.,88,melk,0.0162826009846,0.0496677432157,4.69813421497,5.0979869474,5.31917074951,0,17,melk,0.0162697477426,0.049654457931,1.63245998246,2.03231248387,2.26557657274,0,1,...,FALSE,4,0.0129360804876,1.52912404733,3.04533601948,3.37853853306,3.67844631814,0,48,...,FALSE,6,0.0161150887925,1.53229947628,2.96520443843,3.30238952799,3.59831681029,0,40,,FALSE,4,0.00549231815785,1.53143486113,2.61367771602,,2.61367771602,0,14,,FALSE,6,0.00956825518324,1.53041657529,2.67932069579,,2.67932069579,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
1,S42,mbwa,hond,context,4,mbwa mbwa mbwa mbwa mbwa,TRUE,TRUE,TRUE,3,4,hond,0.0162363935178,0.0329847565263,3.21524504802,3.78170141347,4.70266830727,0,Hij blaft bij ieder geluid. De mbwa is in de tuin.,40,hond,0.0161558117279,0.0494934953713,1.4157475726,1.90319154018,2.08218994736,0,71,hond,0.0163624747065,0.0497013284621,1.93245698118,2.43227419884,3.86516241637,0,11,hond,TRUE,0,0.0162473205746,1.53243170206,2.83204507736,3.31519816516,3.46515670815,0,26,mkfa,FALSE,2,0.0161815782194,1.53236885799,3.63171588287,15.0612808498,15.9320670378,1,18,hond,TRUE,0,0.00640444525789,1.54791321243,4.72801794642,5.91909530401,6.08614446808,0,49,mkga,FALSE,2,0.00552444514551,1.54917538402,4.92808303849,6.28430820118,7.71530962734,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
1,S89,mchezo,spel,context,4,mchezo mchezo mechezo mhezo mhecho,TRUE,TRUE,TRUE,3,45,spel,0.0162987215426,0.0496362911745,5.43124432428,6.11432962286,9.01339950829,0,Het geblinddoekte kind probeert zijn vrienden te vangen. Ze vinden het een leuk mchezo. ,29,spel,0.0162303779371,0.0496148571028,2.9999431015,3.36951352864,3.99830981828,0,24,spel,0.0163458621,0.0496864320212,3.74851091505,4.11503668088,4.3195086515,0,27,spel,TRUE,0,0.0158745345379,1.53205770091,3.68138935964,4.0145938054,4.41448045311,0,32,...,FALSE,6,0.0162677105454,1.54911506979,3.68179480383,3.9983327405,4.2315899887,0,44,,FALSE,4,0.00524005145917,1.53141781986,2.89663630433,,2.89663630433,0,42,,FALSE,6,0.00534285782123,1.53136166747,3.24611926935,,3.24611926935,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
1,S95,mchoro,schilderij,context,4,mchoro mchoro mchoro mchoro mchoro,TRUE,TRUE,TRUE,3,96,schilderij,0.0163594084097,0.0497514933113,3.14872187045,5.05387830057,5.33771829343,0,"De kleuren, motief en penseelvoering zijn niet mooi. Wat een lelijk mchoro!",76,schilderij,0.0160661360605,0.0494518243431,3.28171300226,4.79786924103,5.03112979555,0,59,schilderij,0.0162063696152,0.0495456734152,2.1822196949,3.63172780602,3.88165772891,0,31,spel,FALSE,8,0.0162454483934,1.53242847075,5.24983182974,5.71860472246,7.60153149371,0,14,mchofo,FALSE,1,0.0161329675202,1.53231500578,3.24845597241,4.23144869604,5.18115334582,0,13,,FALSE,10,0.0120744396286,1.54779615845,3.67906926718,,3.67906926718,0,6,,FALSE,6,0.00532972766086,1.53135887382,2.61346288425,,2.61346288425,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
1,S43,mchuma,geweer,context,2,mchuma doet me denken aan machine geweer,TRUE,TRUE,TRUE,3,51,geweer,0.0162869784081,0.0329652186383,2.91538959099,3.75347602602,3.86506717816,0,De jager schiet op de haas. Hij gebruikt een mchuma.,98,geweer,0.0162797597095,0.0496641998725,2.16562811205,2.92040908221,3.03199989532,0,66,geweer,0.0162147854289,0.0328983661748,1.81567843258,2.59874129166,2.7153744942,0,3,...,FALSE,6,0.0161465168303,1.53234471166,3.43175576939,3.76496010414,4.55225775258,0,43,mchangu,FALSE,4,0.0162385807298,1.53242391631,3.78172002727,5.51447419984,6.16427107354,0,6,geweer,TRUE,0,0.00575184834952,1.54770732034,4.81106034426,5.64356224045,5.79341843726,0,9,mchare,FALSE,3,0.0053646483002,1.53121192777,2.7632274493,6.91828710074,9.07352247283,0,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,1
